case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
488,val,16273,0008,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0010_NSR_16273_60s_69470000ms.mem,67,67,0,67,67,0,63,63,0,2,2,0,133,133,0,3655,3655,0,1621,1621,0,63,63,0,65,65,0,187,187,0,52,52,0,42,42,0,29,29,0,17,17,0,11,11,0,8,8,0,8,8,0,7,7,0,5,5,0,3,3,0,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,2956,0,133,133,0,676,676,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,65,65,0,2,2,0,65,65,0,187,187,0,34525417,34525417,0,-94501962,-94501962,0,-25882737,-25882737,0,-112457193,-112457193,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
489,val,16273,0009,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0011_NSR_16273_60s_73980000ms.mem,70,70,0,70,70,0,57,57,0,11,11,0,133,133,0,3632,3632,0,1424,1424,0,57,57,0,68,68,0,312,312,0,59,59,0,44,44,0,33,33,0,28,28,0,23,23,0,21,21,0,15,15,0,15,15,0,13,13,0,12,12,0,11,11,0,11,11,0,11,11,0,9,9,0,7,7,0,1,1,0,70,70,0,4,4,0,38,38,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,3865,0,133,133,0,655,655,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,70,70,0,2,2,0,1,1,0,68,68,0,11,11,0,68,68,0,312,312,0,-3474898,-3474898,0,-105545972,-105545972,0,-1372474,-1372474,0,-89657295,-89657295,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
490,val,16420,0010,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0037_NSR_16420_60s_2230000ms.mem,84,84,0,84,84,0,80,80,0,2,2,0,167,167,0,2570,2570,0,1113,1113,0,80,80,0,82,82,0,174,174,0,54,54,0,32,32,0,23,23,0,14,14,0,10,10,0,9,9,0,7,7,0,5,5,0,4,4,0,4,4,0,4,4,0,3,3,0,2,2,0,2,2,0,1,1,0,2,2,0,84,84,0,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,3318,0,165,165,0,353,353,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,84,84,0,1,1,0,2,2,0,82,82,0,2,2,0,82,82,0,174,174,0,19780117,19780117,0,-70779872,-70779872,0,-58625052,-58625052,0,-87379804,-87379804,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
491,val,16420,0011,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0038_NSR_16420_60s_14780000ms.mem,85,85,0,85,85,0,73,73,0,10,10,0,161,161,0,2626,2626,0,1088,1088,0,73,73,0,83,83,0,284,284,0,58,58,0,46,46,0,34,34,0,22,22,0,17,17,0,14,14,0,13,13,0,11,11,0,11,11,0,11,11,0,11,11,0,10,10,0,10,10,0,8,8,0,8,8,0,0,0,0,85,85,0,7,7,0,12,12,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,4535,0,158,158,0,386,386,0,100,100,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,85,85,0,9,9,0,0,0,0,83,83,0,10,10,0,83,83,0,284,284,0,-5772143,-5772143,0,-86516226,-86516226,0,-25444098,-25444098,0,-80116227,-80116227,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
492,val,16420,0012,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0039_NSR_16420_60s_14950000ms.mem,97,97,0,97,97,0,93,93,0,2,2,0,193,193,0,3102,3102,0,1375,1375,0,93,93,0,95,95,0,136,136,0,45,45,0,26,26,0,16,16,0,9,9,0,8,8,0,7,7,0,5,5,0,4,4,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143,3143,0,191,191,0,497,497,0,107,107,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,95,95,0,2,2,0,95,95,0,136,136,0,26198186,26198186,0,-43799811,-43799811,0,-95332796,-95332796,0,-83519734,-83519734,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
493,val,16420,0013,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0040_NSR_16420_60s_16490000ms.mem,103,103,0,103,103,0,101,101,0,0,0,0,205,205,0,3060,3060,0,1377,1377,0,101,101,0,101,101,0,41,41,0,37,37,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,2752,0,205,205,0,497,497,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,101,101,0,0,0,0,101,101,0,41,41,0,14305467,14305467,0,-29692472,-29692472,0,-111160238,-111160238,0,-71619951,-71619951,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
494,val,16420,0014,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0041_NSR_16420_60s_23210000ms.mem,81,81,0,81,81,0,79,79,0,0,0,0,161,161,0,2535,2535,0,1100,1100,0,79,79,0,79,79,0,134,134,0,62,62,0,42,42,0,19,19,0,8,8,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,3684,0,161,161,0,323,323,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,79,79,0,0,0,0,79,79,0,134,134,0,38610922,38610922,0,-119927596,-119927596,0,-39157455,-39157455,0,-77403219,-77403219,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
495,val,16420,0015,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0042_NSR_16420_60s_27260000ms.mem,83,83,0,83,83,0,81,81,0,0,0,0,165,165,0,2659,2659,0,1205,1205,0,81,81,0,81,81,0,132,132,0,55,55,0,38,38,0,18,18,0,7,7,0,5,5,0,4,4,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,3438,0,165,165,0,368,368,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,81,81,0,0,0,0,81,81,0,132,132,0,54587781,54587781,0,-114783144,-114783144,0,-53725690,-53725690,0,-82658671,-82658671,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
496,val,16420,0016,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0043_NSR_16420_60s_29800000ms.mem,91,91,0,91,91,0,87,87,0,2,2,0,181,181,0,2737,2737,0,1205,1205,0,87,87,0,89,89,0,123,123,0,50,50,0,25,25,0,12,12,0,6,6,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,2,2,0,1,1,0,0,0,0,91,91,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4103,4103,0,179,179,0,371,371,0,95,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,91,91,0,1,1,0,0,0,0,89,89,0,2,2,0,89,89,0,123,123,0,6098294,6098294,0,-58960096,-58960096,0,-62614535,-62614535,0,-82634308,-82634308,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
497,val,16420,0017,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0044_NSR_16420_60s_43140000ms.mem,69,69,0,69,69,0,66,66,0,1,1,0,137,137,0,2027,2027,0,855,855,0,66,66,0,67,67,0,217,217,0,60,60,0,46,46,0,35,35,0,27,27,0,18,18,0,12,12,0,6,6,0,4,4,0,3,3,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,2323,0,137,137,0,279,279,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,69,69,0,1,1,0,0,0,0,67,67,0,1,1,0,67,67,0,217,217,0,38412375,38412375,0,-112059465,-112059465,0,-35863122,-35863122,0,-86534170,-86534170,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
498,val,16420,0018,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0045_NSR_16420_60s_48770000ms.mem,65,65,0,65,65,0,63,63,0,0,0,0,129,129,0,1929,1929,0,815,815,0,63,63,0,63,63,0,172,172,0,53,53,0,45,45,0,36,36,0,21,21,0,10,10,0,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284,3284,0,129,129,0,248,248,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,63,63,0,0,0,0,63,63,0,172,172,0,47863801,47863801,0,-114712531,-114712531,0,-28768898,-28768898,0,-98718427,-98718427,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
499,val,16420,0019,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0046_NSR_16420_60s_48900000ms.mem,63,63,0,63,63,0,60,60,0,1,1,0,125,125,0,1846,1846,0,773,773,0,60,60,0,61,61,0,198,198,0,51,51,0,41,41,0,34,34,0,25,25,0,16,16,0,11,11,0,8,8,0,5,5,0,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,3216,0,125,125,0,232,232,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63,63,0,6,6,0,0,0,0,61,61,0,1,1,0,61,61,0,198,198,0,39507611,39507611,0,-100589612,-100589612,0,-37531268,-37531268,0,-96066471,-96066471,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
500,val,16420,0020,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0047_NSR_16420_60s_51120000ms.mem,71,71,0,71,71,0,68,68,0,0,0,0,140,140,0,2207,2207,0,945,945,0,68,68,0,69,69,0,104,104,0,49,49,0,34,34,0,18,18,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3664,3664,0,139,139,0,281,281,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,68,68,0,0,0,0,69,69,0,104,104,0,43925081,43925081,0,-106562348,-106562348,0,-42293809,-42293809,0,-91107004,-91107004,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
501,val,16420,0021,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0048_NSR_16420_60s_58140000ms.mem,93,93,0,93,93,0,72,72,0,19,19,0,167,167,0,2728,2728,0,1082,1082,0,71,71,0,91,91,0,501,501,0,71,71,0,57,57,0,48,48,0,44,44,0,40,40,0,37,37,0,32,32,0,26,26,0,24,24,0,24,24,0,23,23,0,20,20,0,20,20,0,18,18,0,17,17,0,3,3,0,92,92,0,10,10,0,24,24,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6135,6135,0,153,153,0,372,372,0,130,130,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,92,92,0,19,19,0,3,3,0,91,91,0,19,19,0,91,91,0,501,501,0,-53664662,-53664662,0,-64402327,-64402327,0,-32846742,-32846742,0,-48668046,-48668046,0,2,2,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
502,val,16420,0022,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0049_NSR_16420_60s_63210000ms.mem,68,68,0,68,68,0,66,66,0,0,0,0,135,135,0,2062,2062,0,921,921,0,66,66,0,66,66,0,118,118,0,51,51,0,35,35,0,21,21,0,9,9,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,4012,0,135,135,0,264,264,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,66,66,0,0,0,0,66,66,0,118,118,0,45263601,45263601,0,-110064801,-110064801,0,-38001250,-38001250,0,-93127281,-93127281,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
503,val,16420,0023,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0050_NSR_16420_60s_70020000ms.mem,73,73,0,73,73,0,69,69,0,2,2,0,143,143,0,2317,2317,0,1046,1046,0,69,69,0,71,71,0,222,222,0,61,61,0,50,50,0,35,35,0,25,25,0,16,16,0,12,12,0,6,6,0,3,3,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640,3640,0,143,143,0,299,299,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,3,3,0,0,0,0,71,71,0,2,2,0,71,71,0,222,222,0,52653765,52653765,0,-120866209,-120866209,0,-41758094,-41758094,0,-86543547,-86543547,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
504,val,16420,0024,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0051_NSR_16420_60s_70990000ms.mem,73,73,0,73,73,0,71,71,0,0,0,0,145,145,0,2315,2315,0,1046,1046,0,71,71,0,71,71,0,139,139,0,53,53,0,41,41,0,27,27,0,10,10,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154,3154,0,145,145,0,295,295,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,71,71,0,0,0,0,71,71,0,139,139,0,60812252,60812252,0,-118354088,-118354088,0,-43394843,-43394843,0,-94172446,-94172446,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
505,val,16420,0025,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0052_NSR_16420_60s_71440000ms.mem,69,69,0,69,69,0,67,67,0,0,0,0,137,137,0,2211,2211,0,1003,1003,0,67,67,0,67,67,0,191,191,0,57,57,0,46,46,0,33,33,0,25,25,0,15,15,0,9,9,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538,3538,0,137,137,0,278,278,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,67,67,0,0,0,0,67,67,0,191,191,0,63027374,63027374,0,-124063144,-124063144,0,-40877176,-40877176,0,-93479001,-93479001,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
506,val,16420,0026,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0053_NSR_16420_60s_73130000ms.mem,69,69,0,69,69,0,67,67,0,0,0,0,137,137,0,2099,2099,0,920,920,0,67,67,0,67,67,0,138,138,0,52,52,0,42,42,0,29,29,0,11,11,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,3884,0,137,137,0,271,271,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,67,67,0,0,0,0,67,67,0,138,138,0,45235029,45235029,0,-117961590,-117961590,0,-27887333,-27887333,0,-94598743,-94598743,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
507,val,16420,0027,NSR,curated_afe_adc_60s_all,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\datasets\afe_output_xmodelmatch_curated_v2_50_25_25\signed\val\0054_NSR_16420_60s_77160000ms.mem,74,74,0,74,74,0,72,72,0,0,0,0,147,147,0,2264,2264,0,980,980,0,72,72,0,72,72,0,98,98,0,54,54,0,28,28,0,14,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,0,147,147,0,294,294,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,72,72,0,0,0,0,72,72,0,98,98,0,36697658,36697658,0,-100394589,-100394589,0,-49129771,-49129771,0,-84670961,-84670961,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
