candidate_id,kind,eligible,params,tie_order,complexity,train_accuracy,train_correct,train_total,train_macro_f1,val_accuracy,val_correct,val_total,val_macro_f1,val_balanced_accuracy,val_recall_range,val_arr_recall
3648,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3649,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3650,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3651,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3652,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3653,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3654,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3655,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3656,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3657,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3658,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3659,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3660,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3661,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3662,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3663,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3664,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3665,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3666,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3667,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3668,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3669,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3670,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3671,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3672,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3673,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3674,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3675,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3676,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3677,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3678,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3679,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3680,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3681,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3682,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3683,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.25, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3684,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3685,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3686,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3687,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3688,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3689,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3690,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3691,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3692,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3693,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3694,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3695,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3696,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3697,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3698,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3699,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3700,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3701,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3702,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3703,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3704,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3705,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3706,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3707,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 1.5, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3708,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3709,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3710,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3711,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3712,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3713,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3714,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3715,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3716,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3717,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3718,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3719,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3720,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3721,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3722,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3723,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3724,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3725,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3726,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3727,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3728,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7725253267098287,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3729,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3730,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3731,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [0.75, 2.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3732,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3733,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3734,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3735,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3736,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3737,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3738,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3739,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3740,record_weighted_count,0,"{""bias"": [0, 0, 0, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3741,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3742,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3743,record_weighted_count,0,"{""bias"": [2, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3744,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3745,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3746,record_weighted_count,0,"{""bias"": [0, 2, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3747,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3748,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3749,record_weighted_count,0,"{""bias"": [0, 0, 2, 2], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3750,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3751,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3752,record_weighted_count,0,"{""bias"": [-1, 0, 1, 1], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3753,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|1|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3754,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",0|2|1|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3755,record_weighted_count,0,"{""bias"": [1, 0, 0, 0], ""weight"": [1.0, 0.75, 1.0, 1.0]}",1|0|2|3,3,0.7352941176470589,50,68,0.7325834748160724,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3756,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3757,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 1.0, 1.0, 1.0]}",0|2|1|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3758,record_weighted_count,0,"{""bias"": [0, 0, 0, 0], ""weight"": [1.0, 1.0, 1.0, 1.0]}",1|0|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
3759,record_weighted_count,0,"{""bias"": [0, 0, 2, 0], ""weight"": [1.0, 1.0, 1.0, 1.0]}",0|1|2|3,3,0.7794117647058824,53,68,0.7721751866538064,0.84375,27,32,0.8216577540106952,0.84375,0.625,0.375
