case_id,split,record_id,window_id,true_class,selection_tags,mem_file,py_qrs_count,rtl_qrs_count,qrs_count_diff,py_beat_count,rtl_beat_count,diff_beat_count,py_pnn_match_count,rtl_pnn_match_count,diff_pnn_match_count,py_pnn_mismatch_count,rtl_pnn_mismatch_count,diff_pnn_mismatch_count,py_dscr_flip_count,rtl_dscr_flip_count,diff_dscr_flip_count,py_dscr_slope_count,rtl_dscr_slope_count,diff_dscr_slope_count,py_ram_code_sum,rtl_ram_code_sum,diff_ram_code_sum,py_ram_code_count,rtl_ram_code_count,diff_ram_code_count,py_rdm_valid_count,rtl_rdm_valid_count,diff_rdm_valid_count,py_rdm_code_sum,rtl_rdm_code_sum,diff_rdm_code_sum,py_rdm_ge10_count,rtl_rdm_ge10_count,diff_rdm_ge10_count,py_rdm_ge20_count,rtl_rdm_ge20_count,diff_rdm_ge20_count,py_rdm_ge30_count,rtl_rdm_ge30_count,diff_rdm_ge30_count,py_rdm_ge40_count,rtl_rdm_ge40_count,diff_rdm_ge40_count,py_rdm_ge50_count,rtl_rdm_ge50_count,diff_rdm_ge50_count,py_rdm_ge60_count,rtl_rdm_ge60_count,diff_rdm_ge60_count,py_rdm_ge70_count,rtl_rdm_ge70_count,diff_rdm_ge70_count,py_rdm_ge80_count,rtl_rdm_ge80_count,diff_rdm_ge80_count,py_rdm_ge90_count,rtl_rdm_ge90_count,diff_rdm_ge90_count,py_rdm_ge100_count,rtl_rdm_ge100_count,diff_rdm_ge100_count,py_rdm_ge110_count,rtl_rdm_ge110_count,diff_rdm_ge110_count,py_rdm_ge120_count,rtl_rdm_ge120_count,diff_rdm_ge120_count,py_rdm_ge130_count,rtl_rdm_ge130_count,diff_rdm_ge130_count,py_rdm_ge140_count,rtl_rdm_ge140_count,diff_rdm_ge140_count,py_rdm_ge150_count,rtl_rdm_ge150_count,diff_rdm_ge150_count,py_ectopic_pair_count,rtl_ectopic_pair_count,diff_ectopic_pair_count,py_qrs_maf_valid_count,rtl_qrs_maf_valid_count,diff_qrs_maf_valid_count,py_qrs_maf_count,rtl_qrs_maf_count,diff_qrs_maf_count,py_qrs_maf_code_sum,rtl_qrs_maf_code_sum,diff_qrs_maf_code_sum,py_qrs_width_abn_count,rtl_qrs_width_abn_count,diff_qrs_width_abn_count,py_qrs_complex_abn_count,rtl_qrs_complex_abn_count,diff_qrs_complex_abn_count,py_qrs_energy_abn_count,rtl_qrs_energy_abn_count,diff_qrs_energy_abn_count,py_qrs_terminal_delay_count,rtl_qrs_terminal_delay_count,diff_qrs_terminal_delay_count,py_qrs_late_energy_count,rtl_qrs_late_energy_count,diff_qrs_late_energy_count,py_qrs_asymmetry_count,rtl_qrs_asymmetry_count,diff_qrs_asymmetry_count,py_qrs_peak_to_tail_count,rtl_qrs_peak_to_tail_count,diff_qrs_peak_to_tail_count,py_qrs_pvc_like_count,rtl_qrs_pvc_like_count,diff_qrs_pvc_like_count,py_qrs_rbbb_like_count,rtl_qrs_rbbb_like_count,diff_qrs_rbbb_like_count,py_qrs_maf_width_sum,rtl_qrs_maf_width_sum,diff_qrs_maf_width_sum,py_qrs_maf_complex_sum,rtl_qrs_maf_complex_sum,diff_qrs_maf_complex_sum,py_qrs_maf_energy_sum,rtl_qrs_maf_energy_sum,diff_qrs_maf_energy_sum,py_rbbb_delay_valid_count,rtl_rbbb_delay_valid_count,diff_rbbb_delay_valid_count,py_rbbb_delay_wide_count,rtl_rbbb_delay_wide_count,diff_rbbb_delay_wide_count,py_rbbb_delay_terminal_count,rtl_rbbb_delay_terminal_count,diff_rbbb_delay_terminal_count,py_rbbb_delay_like_count,rtl_rbbb_delay_like_count,diff_rbbb_delay_like_count,py_rbbb_delay_segment_count,rtl_rbbb_delay_segment_count,diff_rbbb_delay_segment_count,py_rbbb_delay_applied_count,rtl_rbbb_delay_applied_count,diff_rbbb_delay_applied_count,py_pre_qrs_bump_count,rtl_pre_qrs_bump_count,diff_pre_qrs_bump_count,py_eerg_gate_count,rtl_eerg_gate_count,diff_eerg_gate_count,py_eerg_applied_count,rtl_eerg_applied_count,diff_eerg_applied_count,py_eerg_pre_qrs_bump_count,rtl_eerg_pre_qrs_bump_count,diff_eerg_pre_qrs_bump_count,py_eerg_early_count,rtl_eerg_early_count,diff_eerg_early_count,py_eerg_ecp_count,rtl_eerg_ecp_count,diff_eerg_ecp_count,py_eerg_pnn_decision_count,rtl_eerg_pnn_decision_count,diff_eerg_pnn_decision_count,py_eerg_pnn_mismatch_count,rtl_eerg_pnn_mismatch_count,diff_eerg_pnn_mismatch_count,py_eerg_rdm_valid_count,rtl_eerg_rdm_valid_count,diff_eerg_rdm_valid_count,py_eerg_rdm_code_sum,rtl_eerg_rdm_code_sum,diff_eerg_rdm_code_sum,py_class_mem_NSR,rtl_class_mem_NSR,diff_class_mem_NSR,py_class_mem_CHF,rtl_class_mem_CHF,diff_class_mem_CHF,py_class_mem_ARR,rtl_class_mem_ARR,diff_class_mem_ARR,py_class_mem_AFF,rtl_class_mem_AFF,diff_class_mem_AFF,py_pred_class,rtl_pred_class,pred_class_mismatch,class_mem_mismatch,first_mismatch_stage,complete_match,final_layer_compared,final_layer_note
32,test,chf14,0,CHF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0032_test_CHF_chf14_w00000.mem,75,75,0,75,75,0,73,73,0,0,0,0,4,4,0,2492,2492,0,803,803,0,73,73,0,73,73,0,295,295,0,58,58,0,50,50,0,48,48,0,43,43,0,31,31,0,19,19,0,17,17,0,15,15,0,9,9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,3,3,0,34,34,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,3987,0,4,4,0,788,788,0,104,104,0,27,27,0,31,31,0,27,27,0,1,1,0,0,0,0,75,75,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,73,73,0,0,0,0,73,73,0,295,295,0,-107922326,-107922326,0,46766105,46766105,0,-19881978,-19881978,0,-112697862,-112697862,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
33,test,chf14,26,CHF,python_misclassified_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0033_test_CHF_chf14_w00026.mem,79,79,0,79,79,0,75,75,0,1,1,0,1,1,0,1551,1551,0,636,636,0,75,75,0,77,77,0,116,116,0,35,35,0,18,18,0,18,18,0,12,12,0,8,8,0,6,6,0,6,6,0,6,6,0,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,12,12,0,124,124,0,11,11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5057,5057,0,0,0,0,724,724,0,84,84,0,11,11,0,13,13,0,11,11,0,1,1,0,0,0,0,78,78,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,76,76,0,1,1,0,77,77,0,116,116,0,-113741930,-113741930,0,108040695,108040695,0,-62749560,-62749560,0,-126779817,-126779817,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
34,test,chf14,599,CHF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0034_test_CHF_chf14_w00599.mem,85,85,0,85,85,0,82,82,0,1,1,0,2,2,0,795,795,0,501,501,0,82,82,0,83,83,0,117,117,0,38,38,0,18,18,0,16,16,0,9,9,0,9,9,0,6,6,0,6,6,0,4,4,0,3,3,0,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,85,85,0,12,12,0,103,103,0,11,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,3885,0,2,2,0,615,615,0,97,97,0,11,11,0,16,16,0,11,11,0,1,1,0,0,0,0,85,85,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,83,83,0,1,1,0,83,83,0,117,117,0,-124738781,-124738781,0,110941943,110941943,0,-65328308,-65328308,0,-115828696,-115828696,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
35,test,chf14,1198,CHF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0035_test_CHF_chf14_w01198.mem,81,81,0,81,81,0,74,74,0,5,5,0,123,123,0,5543,5543,0,913,913,0,74,74,0,79,79,0,245,245,0,48,48,0,37,37,0,33,33,0,27,27,0,21,21,0,17,17,0,13,13,0,12,12,0,8,8,0,6,6,0,5,5,0,5,5,0,5,5,0,4,4,0,4,4,0,0,0,0,81,81,0,18,18,0,261,261,0,6,6,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6914,6914,0,77,77,0,1141,1141,0,115,115,0,38,38,0,46,46,0,38,38,0,1,1,0,0,0,0,81,81,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,79,79,0,5,5,0,79,79,0,245,245,0,-98169626,-98169626,0,71954384,71954384,0,-50646419,-50646419,0,-112649086,-112649086,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
36,test,16272,0,NSR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0036_test_NSR_16272_w00000.mem,63,63,0,63,63,0,60,60,0,1,1,0,121,121,0,1578,1578,0,707,707,0,60,60,0,61,61,0,75,75,0,34,34,0,16,16,0,8,8,0,4,4,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,63,63,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,3311,0,119,119,0,194,194,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,63,63,0,1,1,0,0,0,0,61,61,0,1,1,0,61,61,0,75,75,0,37643787,37643787,0,-72453304,-72453304,0,-55862129,-55862129,0,-104278651,-104278651,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
37,test,16272,749,NSR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0037_test_NSR_16272_w00749.mem,66,66,0,66,66,0,62,62,0,2,2,0,129,129,0,1467,1467,0,620,620,0,62,62,0,64,64,0,107,107,0,37,37,0,23,23,0,14,14,0,7,7,0,4,4,0,4,4,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0,66,66,0,5,5,0,16,16,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,2368,0,129,129,0,195,195,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,64,64,0,2,2,0,64,64,0,107,107,0,34412001,34412001,0,-57099825,-57099825,0,-73988457,-73988457,0,-97734395,-97734395,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
38,test,16272,1169,NSR,python_misclassified_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0038_test_NSR_16272_w01169.mem,56,56,0,56,56,0,54,54,0,0,0,0,103,103,0,1040,1040,0,431,431,0,54,54,0,54,54,0,71,71,0,37,37,0,17,17,0,11,11,0,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,3092,0,103,103,0,168,168,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,54,54,0,0,0,0,54,54,0,71,71,0,54316273,54316273,0,-78867668,-78867668,0,-70227725,-70227725,0,-99824781,-99824781,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
39,test,16272,1498,NSR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0039_test_NSR_16272_w01498.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22740386,-22740386,0,6730843,6730843,0,-26263478,-26263478,0,-153893553,-153893553,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
40,test,19090,0,NSR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0040_test_NSR_19090_w00000.mem,111,111,0,111,111,0,95,95,0,14,14,0,85,85,0,1218,1218,0,701,701,0,95,95,0,109,109,0,276,276,0,34,34,0,23,23,0,21,21,0,21,21,0,20,20,0,18,18,0,17,17,0,17,17,0,17,17,0,16,16,0,15,15,0,15,15,0,14,14,0,14,14,0,14,14,0,11,11,0,111,111,0,7,7,0,26,26,0,7,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4684,4684,0,83,83,0,549,549,0,115,115,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,111,111,0,11,11,0,11,11,0,109,109,0,14,14,0,109,109,0,276,276,0,-44630085,-44630085,0,22993760,22993760,0,-99902530,-99902530,0,-73805602,-73805602,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
41,test,19090,725,NSR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0041_test_NSR_19090_w00725.mem,65,65,0,65,65,0,62,62,0,0,0,0,128,128,0,1483,1483,0,536,536,0,62,62,0,63,63,0,95,95,0,48,48,0,28,28,0,15,15,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,2787,0,127,127,0,192,192,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,62,62,0,0,0,0,63,63,0,95,95,0,54507463,54507463,0,-104398441,-104398441,0,-58337260,-58337260,0,-87282415,-87282415,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
42,test,19090,1295,NSR,python_correct_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0042_test_NSR_19090_w01295.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22740386,-22740386,0,6730843,6730843,0,-26263478,-26263478,0,-153893553,-153893553,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
43,test,19090,1449,NSR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0043_test_NSR_19090_w01449.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22740386,-22740386,0,6730843,6730843,0,-26263478,-26263478,0,-153893553,-153893553,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
44,test,19140,0,NSR,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0044_test_NSR_19140_w00000.mem,105,105,0,105,105,0,95,95,0,7,7,0,109,109,0,1202,1202,0,764,764,0,95,95,0,103,103,0,226,226,0,52,52,0,34,34,0,25,25,0,17,17,0,14,14,0,11,11,0,10,10,0,10,10,0,9,9,0,8,8,0,8,8,0,8,8,0,7,7,0,7,7,0,6,6,0,2,2,0,104,104,0,3,3,0,19,19,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273,3273,0,103,103,0,535,535,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,104,104,0,4,4,0,2,2,0,102,102,0,7,7,0,103,103,0,226,226,0,-1659017,-1659017,0,-21838569,-21838569,0,-103602697,-103602697,0,-70272799,-70272799,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
45,test,19140,225,NSR,python_low_confidence_window,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0045_test_NSR_19140_w00225.mem,93,93,0,93,93,0,91,91,0,0,0,0,185,185,0,2163,2163,0,976,976,0,91,91,0,91,91,0,104,104,0,48,48,0,28,28,0,17,17,0,6,6,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234,3234,0,185,185,0,317,317,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,91,91,0,0,0,0,91,91,0,104,104,0,45335414,45335414,0,-62440343,-62440343,0,-105380642,-105380642,0,-72347447,-72347447,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
46,test,19140,725,NSR,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0046_test_NSR_19140_w00725.mem,83,83,0,83,83,0,81,81,0,0,0,0,125,125,0,1095,1095,0,715,715,0,81,81,0,81,81,0,98,98,0,50,50,0,29,29,0,12,12,0,4,4,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263,3263,0,125,125,0,225,225,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,81,81,0,0,0,0,81,81,0,98,98,0,42331402,42331402,0,-71815610,-71815610,0,-88565257,-88565257,0,-77828811,-77828811,0,0,0,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
47,test,19140,1449,NSR,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0047_test_NSR_19140_w01449.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22740386,-22740386,0,6730843,6730843,0,-26263478,-26263478,0,-153893553,-153893553,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
48,train,04048,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0048_train_AFF_04048_w00000.mem,72,72,0,72,72,0,69,69,0,0,0,0,0,0,0,0,0,0,345,345,0,69,69,0,70,70,0,45,45,0,34,34,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,3,3,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322,5322,0,0,0,0,143,143,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,69,69,0,0,0,0,70,70,0,45,45,0,-57887754,-57887754,0,49786660,49786660,0,-84765627,-84765627,0,-104689793,-104689793,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
49,train,04048,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0049_train_AFF_04048_w00306.mem,66,66,0,66,66,0,61,61,0,3,3,0,0,0,0,0,0,0,305,305,0,61,61,0,64,64,0,101,101,0,39,39,0,17,17,0,9,9,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,1,1,0,66,66,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4966,4966,0,0,0,0,133,133,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,66,66,0,1,1,0,1,1,0,64,64,0,3,3,0,64,64,0,101,101,0,-57861291,-57861291,0,19679608,19679608,0,-50200197,-50200197,0,-108967636,-108967636,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
50,train,04048,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0050_train_AFF_04048_w00612.mem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22740386,-22740386,0,6730843,6730843,0,-26263478,-26263478,0,-153893553,-153893553,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
51,train,04746,0,AFF,record_start,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0051_train_AFF_04746_w00000.mem,64,64,0,64,64,0,62,62,0,0,0,0,0,0,0,0,0,0,124,124,0,62,62,0,62,62,0,107,107,0,44,44,0,28,28,0,15,15,0,9,9,0,6,6,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,3123,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,62,62,0,0,0,0,62,62,0,107,107,0,-51567639,-51567639,0,9210982,9210982,0,-58707374,-58707374,0,-96152523,-96152523,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
52,train,04746,306,AFF,record_middle,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0052_train_AFF_04746_w00306.mem,116,116,0,116,116,0,49,49,0,65,65,0,0,0,0,14,14,0,191,191,0,49,49,0,114,114,0,1152,1152,0,109,109,0,97,97,0,90,90,0,85,85,0,83,83,0,82,82,0,79,79,0,73,73,0,71,71,0,68,68,0,66,66,0,66,66,0,64,64,0,60,60,0,59,59,0,20,20,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558,5558,0,0,0,0,149,149,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,0,0,0,116,116,0,22,22,0,20,20,0,114,114,0,65,65,0,114,114,0,1152,1152,0,-174643736,-174643736,0,-68740762,-68740762,0,-67767203,-67767203,0,103559559,103559559,0,3,3,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
53,train,04746,612,AFF,record_end,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\results\python_rtl_equivalence\windows\case0053_train_AFF_04746_w00612.mem,78,78,0,78,78,0,76,76,0,0,0,0,0,0,0,0,0,0,184,184,0,76,76,0,76,76,0,89,89,0,45,45,0,23,23,0,13,13,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,4130,0,0,0,0,50,50,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,76,76,0,0,0,0,76,76,0,89,89,0,-61002066,-61002066,0,41667971,41667971,0,-88143801,-88143801,0,-89754489,-89754489,0,1,1,0,0,PASS,1,0,no RTL patient final layer implementation in current repo
